trip_id,stop_name,scheduled,actual,passengers_on,passengers_off
T0814,Vermont / Jefferson,2025-10-05 09:30:00,2025-10-05 09:30:00,32,37
T0814,Vermont / Adams,2025-10-05 09:32:00,2025-10-05 09:33:00,43,23
T0814,Vermont / Washington,2025-10-05 09:35:00,2025-10-05 09:37:00,11,7
T0814,Vermont / Venice,2025-10-05 09:37:00,2025-10-05 09:39:00,36,41
T0814,Vermont / Pico,2025-10-05 09:38:00,2025-10-05 09:42:00,11,23
T0814,Vermont / Olympic,2025-10-05 09:40:00,2025-10-05 09:44:00,25,31
T0814,Vermont / 8th,2025-10-05 09:42:00,2025-10-05 09:47:00,18,33
T0814,Vermont / Wilshire,2025-10-05 09:44:00,2025-10-05 09:49:00,19,24
T0814,Vermont / 3rd,2025-10-05 09:46:00,2025-10-05 09:51:00,39,25
T0814,Vermont / Beverly,2025-10-05 09:49:00,2025-10-05 09:54:00,18,40
T0814,Vermont / Melrose,2025-10-05 09:51:00,2025-10-05 09:56:00,11,19
T0814,Vermont / Santa Monica,2025-10-05 09:54:00,2025-10-05 09:59:00,0,36
T0815,Vermont / 120th,2025-10-05 10:00:00,2025-10-05 10:00:00,43,0
T0815,Vermont / Athens Station,2025-10-05 10:02:00,2025-10-05 10:02:00,30,23
T0815,Vermont / Century,2025-10-05 10:07:00,2025-10-05 10:07:00,21,19
T0815,Vermont / 88th,2025-10-05 10:11:00,2025-10-05 10:11:00,42,12
T0815,Vermont / Florence,2025-10-05 10:16:00,2025-10-05 10:16:00,32,34
T0815,Vermont / Slauson,2025-10-05 10:20:00,2025-10-05 10:20:00,22,29
T0815,Vermont / Vernon,2025-10-05 10:24:00,2025-10-05 10:24:00,45,22
T0815,Vermont / Martin Luther King Jr,2025-10-05 10:26:00,2025-10-05 10:26:00,20,13
T0815,Vermont / Exposition,2025-10-05 10:28:00,2025-10-05 10:28:00,47,29
T0815,Vermont / Jefferson,2025-10-05 10:30:00,2025-10-05 10:30:00,47,11
T0815,Vermont / Adams,2025-10-05 10:32:00,2025-10-05 10:32:00,11,38
T0815,Vermont / Washington,2025-10-05 10:35:00,2025-10-05 10:35:00,13,31
T0815,Vermont / Venice,2025-10-05 10:37:00,2025-10-05 10:37:00,37,40
T0815,Vermont / Pico,2025-10-05 10:38:00,2025-10-05 10:41:00,45,14
T0815,Vermont / Olympic,2025-10-05 10:40:00,2025-10-05 10:43:00,15,13
T0815,Vermont / 8th,2025-10-05 10:42:00,2025-10-05 10:45:00,16,43
T0815,Vermont / Wilshire,2025-10-05 10:44:00,2025-10-05 10:47:00,23,43
T0815,Vermont / 3rd,2025-10-05 10:46:00,2025-10-05 10:51:00,12,30
T0815,Vermont / Beverly,2025-10-05 10:49:00,2025-10-05 10:54:00,34,32
T0815,Vermont / Melrose,2025-10-05 10:51:00,2025-10-05 10:56:00,24,14
T0815,Vermont / Santa Monica,2025-10-05 10:54:00,2025-10-05 10:59:00,0,39
T0816,Vermont / 120th,2025-10-05 11:00:00,2025-10-05 11:01:00,38,0
T0816,Vermont / Athens Station,2025-10-05 11:02:00,2025-10-05 11:03:00,14,39
T0816,Vermont / Century,2025-10-05 11:07:00,2025-10-05 11:10:00,12,40
T0816,Vermont / 88th,2025-10-05 11:11:00,2025-10-05 11:14:00,12,17
T0816,Vermont / Florence,2025-10-05 11:16:00,2025-10-05 11:19:00,35,41
T0816,Vermont / Slauson,2025-10-05 11:20:00,2025-10-05 11:23:00,34,20
T0816,Vermont / Vernon,2025-10-05 11:24:00,2025-10-05 11:29:00,41,21
T0816,Vermont / Martin Luther King Jr,2025-10-05 11:26:00,2025-10-05 11:31:00,34,17
T0816,Vermont / Exposition,2025-10-05 11:28:00,2025-10-05 11:33:00,49,25
T0816,Vermont / Jefferson,2025-10-05 11:30:00,2025-10-05 11:35:00,11,17
T0816,Vermont / Adams,2025-10-05 11:32:00,2025-10-05 11:37:00,14,40
T0816,Vermont / Washington,2025-10-05 11:35:00,2025-10-05 11:40:00,41,45
T0816,Vermont / Venice,2025-10-05 11:37:00,2025-10-05 11:42:00,50,40
T0816,Vermont / Pico,2025-10-05 11:38:00,2025-10-05 11:45:00,39,13
T0816,Vermont / Olympic,2025-10-05 11:40:00,2025-10-05 11:47:00,18,16
T0816,Vermont / 8th,2025-10-05 11:42:00,2025-10-05 11:49:00,49,28
T0816,Vermont / Wilshire,2025-10-05 11:44:00,2025-10-05 11:51:00,13,13
T0816,Vermont / 3rd,2025-10-05 11:46:00,2025-10-05 11:53:00,43,39
T0816,Vermont / Beverly,2025-10-05 11:49:00,2025-10-05 11:56:00,11,9
T0816,Vermont / Melrose,2025-10-05 11:51:00,2025-10-05 11:58:00,40,41
T0816,Vermont / Santa Monica,2025-10-05 11:54:00,2025-10-05 12:01:00,0,36
T0817,Vermont / 120th,2025-10-05 12:00:00,2025-10-05 12:00:00,10,0
T0817,Vermont / Athens Station,2025-10-05 12:02:00,2025-10-05 12:02:00,10,32
T0817,Vermont / Century,2025-10-05 12:07:00,2025-10-05 12:07:00,33,40
T0817,Vermont / 88th,2025-10-05 12:11:00,2025-10-05 12:11:00,29,12
T0817,Vermont / Florence,2025-10-05 12:16:00,2025-10-05 12:16:00,23,42
T0817,Vermont / Slauson,2025-10-05 12:20:00,2025-10-05 12:20:00,10,21
T0817,Vermont / Vernon,2025-10-05 12:24:00,2025-10-05 12:24:00,29,40
T0817,Vermont / Martin Luther King Jr,2025-10-05 12:26:00,2025-10-05 12:28:00,21,32
T0817,Vermont / Exposition,2025-10-05 12:28:00,2025-10-05 12:30:00,46,29
T0817,Vermont / Jefferson,2025-10-05 12:30:00,2025-10-05 12:36:00,15,39
T0817,Vermont / Adams,2025-10-05 12:32:00,2025-10-05 12:39:00,35,28
T0817,Vermont / Washington,2025-10-05 12:35:00,2025-10-05 12:42:00,47,29
T0817,Vermont / Venice,2025-10-05 12:37:00,2025-10-05 12:44:00,32,20
T0817,Vermont / Pico,2025-10-05 12:38:00,2025-10-05 12:45:00,41,13
T0817,Vermont / Olympic,2025-10-05 12:40:00,2025-10-05 12:47:00,48,12
T0817,Vermont / 8th,2025-10-05 12:42:00,2025-10-05 12:49:00,45,31
T0817,Vermont / Wilshire,2025-10-05 12:44:00,2025-10-05 12:51:00,34,29
T0817,Vermont / 3rd,2025-10-05 12:46:00,2025-10-05 12:53:00,10,10
T0817,Vermont / Beverly,2025-10-05 12:49:00,2025-10-05 12:56:00,37,20
T0817,Vermont / Melrose,2025-10-05 12:51:00,2025-10-05 12:58:00,49,13
T0817,Vermont / Santa Monica,2025-10-05 12:54:00,2025-10-05 13:01:00,0,13
T0818,Vermont / 120th,2025-10-05 13:00:00,2025-10-05 13:00:00,17,0
T0818,Vermont / Athens Station,2025-10-05 13:02:00,2025-10-05 13:02:00,23,26
T0818,Vermont / Century,2025-10-05 13:07:00,2025-10-05 13:07:00,47,18
T0818,Vermont / 88th,2025-10-05 13:11:00,2025-10-05 13:11:00,37,23
T0818,Vermont / Florence,2025-10-05 13:16:00,2025-10-05 13:16:00,46,15
T0818,Vermont / Slauson,2025-10-05 13:20:00,2025-10-05 13:20:00,38,36
T0818,Vermont / Vernon,2025-10-05 13:24:00,2025-10-05 13:24:00,29,33
T0818,Vermont / Martin Luther King Jr,2025-10-05 13:26:00,2025-10-05 13:26:00,46,34
T0818,Vermont / Exposition,2025-10-05 13:28:00,2025-10-05 13:28:00,19,25
T0818,Vermont / Jefferson,2025-10-05 13:30:00,2025-10-05 13:30:00,37,12
T0818,Vermont / Adams,2025-10-05 13:32:00,2025-10-05 13:32:00,43,14
T0818,Vermont / Washington,2025-10-05 13:35:00,2025-10-05 13:35:00,21,33
T0818,Vermont / Venice,2025-10-05 13:37:00,2025-10-05 13:37:00,29,22
T0818,Vermont / Pico,2025-10-05 13:38:00,2025-10-05 13:40:00,11,28
T0818,Vermont / Olympic,2025-10-05 13:40:00,2025-10-05 13:42:00,35,37
T0818,Vermont / 8th,2025-10-05 13:42:00,2025-10-05 13:44:00,36,40
T0818,Vermont / Wilshire,2025-10-05 13:44:00,2025-10-05 13:46:00,24,40
T0818,Vermont / 3rd,2025-10-05 13:46:00,2025-10-05 13:48:00,37,37
T0818,Vermont / Beverly,2025-10-05 13:49:00,2025-10-05 13:51:00,34,31
T0818,Vermont / Melrose,2025-10-05 13:51:00,2025-10-05 13:55:00,47,23
T0818,Vermont / Santa Monica,2025-10-05 13:54:00,2025-10-05 13:58:00,0,12
T0819,Vermont / 120th,2025-10-05 14:00:00,2025-10-05 14:01:00,26,0
T0819,Vermont / Athens Station,2025-10-05 14:02:00,2025-10-05 14:03:00,27,29
T0819,Vermont / Century,2025-10-05 14:07:00,2025-10-05 14:08:00,10,25
T0819,Vermont / 88th,2025-10-05 14:11:00,2025-10-05 14:12:00,12,29
T0819,Vermont / Florence,2025-10-05 14:16:00,2025-10-05 14:17:00,15,15
T0819,Vermont / Slauson,2025-10-05 14:20:00,2025-10-05 14:21:00,33,17
T0819,Vermont / Vernon,2025-10-05 14:24:00,2025-10-05 14:25:00,49,18
T0819,Vermont / Martin Luther King Jr,2025-10-05 14:26:00,2025-10-05 14:27:00,36,7
T0819,Vermont / Exposition,2025-10-05 14:28:00,2025-10-05 14:34:00,31,30
T0819,Vermont / Jefferson,2025-10-05 14:30:00,2025-10-05 14:36:00,10,37
T0819,Vermont / Adams,2025-10-05 14:32:00,2025-10-05 14:38:00,31,34
T0819,Vermont / Washington,2025-10-05 14:35:00,2025-10-05 14:41:00,30,12
T0819,Vermont / Venice,2025-10-05 14:37:00,2025-10-05 14:43:00,12,20
T0819,Vermont / Pico,2025-10-05 14:38:00,2025-10-05 14:44:00,32,6
T0819,Vermont / Olympic,2025-10-05 14:40:00,2025-10-05 14:46:00,39,22
T0819,Vermont / 8th,2025-10-05 14:42:00,2025-10-05 14:48:00,48,26
T0819,Vermont / Wilshire,2025-10-05 14:44:00,2025-10-05 14:54:00,46,19
T0819,Vermont / 3rd,2025-10-05 14:46:00,2025-10-05 14:56:00,24,9
T0819,Vermont / Beverly,2025-10-05 14:49:00,2025-10-05 14:59:00,23,16
T0819,Vermont / Melrose,2025-10-05 14:51:00,2025-10-05 15:01:00,26,35
T0819,Vermont / Santa Monica,2025-10-05 14:54:00,2025-10-05 15:04:00,0,13
T0820,Vermont / 120th,2025-10-05 15:00:00,2025-10-05 15:00:00,18,0
T0820,Vermont / Athens Station,2025-10-05 15:02:00,2025-10-05 15:02:00,50,32
T0820,Vermont / Century,2025-10-05 15:07:00,2025-10-05 15:07:00,30,31
T0820,Vermont / 88th,2025-10-05 15:11:00,2025-10-05 15:11:00,48,29
T0820,Vermont / Florence,2025-10-05 15:16:00,2025-10-05 15:16:00,26,10
T0820,Vermont / Slauson,2025-10-05 15:20:00,2025-10-05 15:20:00,41,32
T0820,Vermont / Vernon,2025-10-05 15:24:00,2025-10-05 15:24:00,34,15
T0820,Vermont / Martin Luther King Jr,2025-10-05 15:26:00,2025-10-05 15:28:00,36,13
T0820,Vermont / Exposition,2025-10-05 15:28:00,2025-10-05 15:30:00,30,29
T0820,Vermont / Jefferson,2025-10-05 15:30:00,2025-10-05 15:32:00,43,38
T0820,Vermont / Adams,2025-10-05 15:32:00,2025-10-05 15:34:00,27,40
T0820,Vermont / Washington,2025-10-05 15:35:00,2025-10-05 15:38:00,41,40
T0820,Vermont / Venice,2025-10-05 15:37:00,2025-10-05 15:40:00,11,38
T0820,Vermont / Pico,2025-10-05 15:38:00,2025-10-05 15:41:00,37,13
T0820,Vermont / Olympic,2025-10-05 15:40:00,2025-10-05 15:44:00,47,14
T0820,Vermont / 8th,2025-10-05 15:42:00,2025-10-05 15:46:00,44,24
T0820,Vermont / Wilshire,2025-10-05 15:44:00,2025-10-05 15:48:00,32,21
T0820,Vermont / 3rd,2025-10-05 15:46:00,2025-10-05 15:50:00,41,22
T0820,Vermont / Beverly,2025-10-05 15:49:00,2025-10-05 15:53:00,47,38
T0820,Vermont / Melrose,2025-10-05 15:51:00,2025-10-05 15:56:00,35,31
T0820,Vermont / Santa Monica,2025-10-05 15:54:00,2025-10-05 15:59:00,0,11
T0821,Vermont / 120th,2025-10-05 16:00:00,2025-10-05 16:00:00,50,0
T0821,Vermont / Athens Station,2025-10-05 16:02:00,2025-10-05 16:02:00,25,12
T0821,Vermont / Century,2025-10-05 16:07:00,2025-10-05 16:07:00,20,24
T0821,Vermont / 88th,2025-10-05 16:11:00,2025-10-05 16:11:00,31,7
T0821,Vermont / Florence,2025-10-05 16:16:00,2025-10-05 16:16:00,33,42
T0821,Vermont / Slauson,2025-10-05 16:20:00,2025-10-05 16:20:00,10,38
T0821,Vermont / Vernon,2025-10-05 16:24:00,2025-10-05 16:24:00,30,42
T0821,Vermont / Martin Luther King Jr,2025-10-05 16:26:00,2025-10-05 16:26:00,13,42
T0821,Vermont / Exposition,2025-10-05 16:28:00,2025-10-05 16:28:00,40,38
T0821,Vermont / Jefferson,2025-10-05 16:30:00,2025-10-05 16:32:00,23,12
T0821,Vermont / Adams,2025-10-05 16:32:00,2025-10-05 16:34:00,30,18
T0821,Vermont / Washington,2025-10-05 16:35:00,2025-10-05 16:40:00,35,22
T0821,Vermont / Venice,2025-10-05 16:37:00,2025-10-05 16:43:00,30,5
T0821,Vermont / Pico,2025-10-05 16:38:00,2025-10-05 16:44:00,16,34
T0821,Vermont / Olympic,2025-10-05 16:40:00,2025-10-05 16:46:00,27,41
T0821,Vermont / 8th,2025-10-05 16:42:00,2025-10-05 16:48:00,16,15
T0821,Vermont / Wilshire,2025-10-05 16:44:00,2025-10-05 16:50:00,35,18
T0821,Vermont / 3rd,2025-10-05 16:46:00,2025-10-05 16:52:00,45,35
T0821,Vermont / Beverly,2025-10-05 16:49:00,2025-10-05 16:57:00,43,5
T0821,Vermont / Melrose,2025-10-05 16:51:00,2025-10-05 16:59:00,39,32
T0821,Vermont / Santa Monica,2025-10-05 16:54:00,2025-10-05 17:02:00,0,14
T0822,Vermont / 120th,2025-10-05 17:00:00,2025-10-05 17:00:00,45,0
T0822,Vermont / Athens Station,2025-10-05 17:02:00,2025-10-05 17:02:00,27,15
T0822,Vermont / Century,2025-10-05 17:07:00,2025-10-05 17:08:00,10,11
T0822,Vermont / 88th,2025-10-05 17:11:00,2025-10-05 17:12:00,16,42
T0822,Vermont / Florence,2025-10-05 17:16:00,2025-10-05 17:17:00,21,6
T0822,Vermont / Slauson,2025-10-05 17:20:00,2025-10-05 17:21:00,22,25
T0822,Vermont / Vernon,2025-10-05 17:24:00,2025-10-05 17:25:00,41,19
T0822,Vermont / Martin Luther King Jr,2025-10-05 17:26:00,2025-10-05 17:27:00,44,13
T0822,Vermont / Exposition,2025-10-05 17:28:00,2025-10-05 17:29:00,44,11
T0822,Vermont / Jefferson,2025-10-05 17:30:00,2025-10-05 17:31:00,42,15
T0822,Vermont / Adams,2025-10-05 17:32:00,2025-10-05 17:35:00,13,14
T0822,Vermont / Washington,2025-10-05 17:35:00,2025-10-05 17:38:00,34,43
T0822,Vermont / Venice,2025-10-05 17:37:00,2025-10-05 17:40:00,35,31
T0822,Vermont / Pico,2025-10-05 17:38:00,2025-10-05 17:41:00,41,33
T0822,Vermont / Olympic,2025-10-05 17:40:00,2025-10-05 17:45:00,32,24
T0822,Vermont / 8th,2025-10-05 17:42:00,2025-10-05 17:47:00,22,16
T0822,Vermont / Wilshire,2025-10-05 17:44:00,2025-10-05 17:54:00,45,36
T0822,Vermont / 3rd,2025-10-05 17:46:00,2025-10-05 17:56:00,24,9
T0822,Vermont / Beverly,2025-10-05 17:49:00,2025-10-05 17:59:00,36,16
T0822,Vermont / Melrose,2025-10-05 17:51:00,2025-10-05 18:01:00,40,6
T0822,Vermont / Santa Monica,2025-10-05 17:54:00,2025-10-05 18:04:00,0,34
T0823,Vermont / 120th,2025-10-05 18:00:00,2025-10-05 18:00:00,18,0
T0823,Vermont / Athens Station,2025-10-05 18:02:00,2025-10-05 18:04:00,12,20
T0823,Vermont / Century,2025-10-05 18:07:00,2025-10-05 18:09:00,11,26
T0823,Vermont / 88th,2025-10-05 18:11:00,2025-10-05 18:13:00,30,39
T0823,Vermont / Florence,2025-10-05 18:16:00,2025-10-05 18:18:00,47,16
T0823,Vermont / Slauson,2025-10-05 18:20:00,2025-10-05 18:22:00,34,29
T0823,Vermont / Vernon,2025-10-05 18:24:00,2025-10-05 18:26:00,34,37
T0823,Vermont / Martin Luther King Jr,2025-10-05 18:26:00,2025-10-05 18:28:00,24,20
T0823,Vermont / Exposition,2025-10-05 18:28:00,2025-10-05 18:30:00,26,15
T0823,Vermont / Jefferson,2025-10-05 18:30:00,2025-10-05 18:32:00,36,37
T0823,Vermont / Adams,2025-10-05 18:32:00,2025-10-05 18:34:00,44,27
T0823,Vermont / Washington,2025-10-05 18:35:00,2025-10-05 18:37:00,28,5
T0823,Vermont / Venice,2025-10-05 18:37:00,2025-10-05 18:39:00,43,39
T0823,Vermont / Pico,2025-10-05 18:38:00,2025-10-05 18:40:00,49,8
T0823,Vermont / Olympic,2025-10-05 18:40:00,2025-10-05 18:43:00,42,10
T0823,Vermont / 8th,2025-10-05 18:42:00,2025-10-05 18:45:00,31,15
T0823,Vermont / Wilshire,2025-10-05 18:44:00,2025-10-05 18:47:00,37,43
T0823,Vermont / 3rd,2025-10-05 18:46:00,2025-10-05 18:49:00,14,18
T0823,Vermont / Beverly,2025-10-05 18:49:00,2025-10-05 18:52:00,35,12
T0823,Vermont / Melrose,2025-10-05 18:51:00,2025-10-05 18:54:00,35,45
T0823,Vermont / Santa Monica,2025-10-05 18:54:00,2025-10-05 18:59:00,0,35
T0824,Vermont / 120th,2025-10-05 19:00:00,2025-10-05 19:00:00,38,0
T0824,Vermont / Athens Station,2025-10-05 19:02:00,2025-10-05 19:02:00,49,30
T0824,Vermont / Century,2025-10-05 19:07:00,2025-10-05 19:10:00,47,35
T0824,Vermont / 88th,2025-10-05 19:11:00,2025-10-05 19:14:00,41,39
T0824,Vermont / Florence,2025-10-05 19:16:00,2025-10-05 19:19:00,32,27
T0824,Vermont / Slauson,2025-10-05 19:20:00,2025-10-05 19:23:00,26,45
T0824,Vermont / Vernon,2025-10-05 19:24:00,2025-10-05 19:28:00,16,23
T0824,Vermont / Martin Luther King Jr,2025-10-05 19:26:00,2025-10-05 19:30:00,41,18
T0824,Vermont / Exposition,2025-10-05 19:28:00,2025-10-05 19:32:00,33,31
T0824,Vermont / Jefferson,2025-10-05 19:30:00,2025-10-05 19:34:00,18,35
T0824,Vermont / Adams,2025-10-05 19:32:00,2025-10-05 19:36:00,30,21
T0824,Vermont / Washington,2025-10-05 19:35:00,2025-10-05 19:39:00,50,29
T0824,Vermont / Venice,2025-10-05 19:37:00,2025-10-05 19:46:00,50,33
T0824,Vermont / Pico,2025-10-05 19:38:00,2025-10-05 19:47:00,28,10
T0824,Vermont / Olympic,2025-10-05 19:40:00,2025-10-05 19:49:00,10,43
T0824,Vermont / 8th,2025-10-05 19:42:00,2025-10-05 19:51:00,50,36
T0824,Vermont / Wilshire,2025-10-05 19:44:00,2025-10-05 19:53:00,34,45
T0824,Vermont / 3rd,2025-10-05 19:46:00,2025-10-05 19:55:00,40,43
T0824,Vermont / Beverly,2025-10-05 19:49:00,2025-10-05 20:02:00,23,7
T0824,Vermont / Melrose,2025-10-05 19:51:00,2025-10-05 20:08:00,44,8
T0824,Vermont / Santa Monica,2025-10-05 19:54:00,2025-10-05 20:11:00,0,27
T0825,Vermont / 120th,2025-10-05 20:00:00,2025-10-05 20:00:00,41,0
T0825,Vermont / Athens Station,2025-10-05 20:02:00,2025-10-05 20:02:00,25,19
T0825,Vermont / Century,2025-10-05 20:07:00,2025-10-05 20:07:00,18,16
T0825,Vermont / 88th,2025-10-05 20:11:00,2025-10-05 20:11:00,17,19
T0825,Vermont / Florence,2025-10-05 20:16:00,2025-10-05 20:16:00,35,44
T0825,Vermont / Slauson,2025-10-05 20:20:00,2025-10-05 20:20:00,36,38
T0825,Vermont / Vernon,2025-10-05 20:24:00,2025-10-05 20:24:00,23,5
T0825,Vermont / Martin Luther King Jr,2025-10-05 20:26:00,2025-10-05 20:27:00,18,36
T0825,Vermont / Exposition,2025-10-05 20:28:00,2025-10-05 20:29:00,16,26
T0825,Vermont / Jefferson,2025-10-05 20:30:00,2025-10-05 20:31:00,35,19
T0825,Vermont / Adams,2025-10-05 20:32:00,2025-10-05 20:33:00,20,35
T0825,Vermont / Washington,2025-10-05 20:35:00,2025-10-05 20:36:00,30,12
T0825,Vermont / Venice,2025-10-05 20:37:00,2025-10-05 20:38:00,41,22
T0825,Vermont / Pico,2025-10-05 20:38:00,2025-10-05 20:39:00,46,16
T0825,Vermont / Olympic,2025-10-05 20:40:00,2025-10-05 20:41:00,28,28
T0825,Vermont / 8th,2025-10-05 20:42:00,2025-10-05 20:43:00,20,10
T0825,Vermont / Wilshire,2025-10-05 20:44:00,2025-10-05 20:45:00,30,14
T0825,Vermont / 3rd,2025-10-05 20:46:00,2025-10-05 20:47:00,18,45
T0825,Vermont / Beverly,2025-10-05 20:49:00,2025-10-05 20:50:00,48,12
T0825,Vermont / Melrose,2025-10-05 20:51:00,2025-10-05 20:52:00,12,28
T0825,Vermont / Santa Monica,2025-10-05 20:54:00,2025-10-05 20:55:00,0,26
T0826,Le Conte / Broxton,2025-10-06 06:00:00,2025-10-06 06:00:00,21,0
T0826,Le Conte / Westwood,2025-10-06 06:02:00,2025-10-06 06:04:00,47,12
T0826,Le Conte / Tiverton,2025-10-06 06:02:00,2025-10-06 06:04:00,11,14
T0826,Hilgard / Le Conte,2025-10-06 06:03:00,2025-10-06 06:05:00,42,18
T0826,Hilgard / Manning,2025-10-06 06:03:00,2025-10-06 06:05:00,12,13
T0826,Hilgard / Westholme,2025-10-06 06:04:00,2025-10-06 06:06:00,41,23
T0826,Hilgard / Wyton,2025-10-06 06:05:00,2025-10-06 06:07:00,17,7
T0826,Hilgard / Charing Cross,2025-10-06 06:06:00,2025-10-06 06:08:00,42,25
T0826,Sunset / Beverly Glen,2025-10-06 06:07:00,2025-10-06 06:09:00,42,18
T0826,Sunset / Charing Cross,2025-10-06 06:09:00,2025-10-06 06:13:00,25,5
T0826,Sunset / Carolwood,2025-10-06 06:10:00,2025-10-06 06:19:00,32,15
T0826,Sunset / Copley,2025-10-06 06:11:00,2025-10-06 06:20:00,43,13
T0826,Sunset / Whittier,2025-10-06 06:11:00,2025-10-06 06:20:00,37,7
T0826,Sunset / Bedford,2025-10-06 06:12:00,2025-10-06 06:21:00,13,20
T0826,Sunset / Rodeo,2025-10-06 06:13:00,2025-10-06 06:22:00,28,26
T0826,Sunset / Beverly,2025-10-06 06:13:00,2025-10-06 06:22:00,16,13
T0826,Sunset / Rexford,2025-10-06 06:13:00,2025-10-06 06:22:00,49,12
T0826,Sunset / Alpine,2025-10-06 06:14:00,2025-10-06 06:23:00,19,7
T0826,Sunset / Foothill,2025-10-06 06:14:00,2025-10-06 06:25:00,47,7
T0826,Sunset / Maple,2025-10-06 06:15:00,2025-10-06 06:26:00,28,30
T0826,Sunset / Hillcrest,2025-10-06 06:16:00,2025-10-06 06:27:00,0,6
T0827,Le Conte / Broxton,2025-10-06 07:00:00,2025-10-06 07:00:00,13,0
T0827,Le Conte / Westwood,2025-10-06 07:02:00,2025-10-06 07:02:00,35,23
T0827,Le Conte / Tiverton,2025-10-06 07:02:00,2025-10-06 07:02:00,45,5
T0827,Hilgard / Le Conte,2025-10-06 07:03:00,2025-10-06 07:03:00,33,30
T0827,Hilgard / Manning,2025-10-06 07:03:00,2025-10-06 07:03:00,38,6
T0827,Hilgard / Westholme,2025-10-06 07:04:00,2025-10-06 07:04:00,14,44
T0827,Hilgard / Wyton,2025-10-06 07:05:00,2025-10-06 07:05:00,39,24
T0827,Hilgard / Charing Cross,2025-10-06 07:06:00,2025-10-06 07:08:00,42,7
T0827,Sunset / Beverly Glen,2025-10-06 07:07:00,2025-10-06 07:09:00,13,10
T0827,Sunset / Charing Cross,2025-10-06 07:09:00,2025-10-06 07:11:00,13,28
T0827,Sunset / Carolwood,2025-10-06 07:10:00,2025-10-06 07:12:00,42,40
T0827,Sunset / Copley,2025-10-06 07:11:00,2025-10-06 07:13:00,47,14
T0827,Sunset / Whittier,2025-10-06 07:11:00,2025-10-06 07:13:00,10,37
T0827,Sunset / Bedford,2025-10-06 07:12:00,2025-10-06 07:14:00,32,8
T0827,Sunset / Rodeo,2025-10-06 07:13:00,2025-10-06 07:15:00,34,13
T0827,Sunset / Beverly,2025-10-06 07:13:00,2025-10-06 07:15:00,39,8
T0827,Sunset / Rexford,2025-10-06 07:13:00,2025-10-06 07:15:00,18,22
T0827,Sunset / Alpine,2025-10-06 07:14:00,2025-10-06 07:16:00,22,37
T0827,Sunset / Foothill,2025-10-06 07:14:00,2025-10-06 07:16:00,14,32
T0827,Sunset / Maple,2025-10-06 07:15:00,2025-10-06 07:17:00,31,16
T0827,Sunset / Hillcrest,2025-10-06 07:16:00,2025-10-06 07:18:00,0,43
T0828,Le Conte / Broxton,2025-10-06 08:00:00,2025-10-06 08:00:00,24,0
T0828,Le Conte / Westwood,2025-10-06 08:02:00,2025-10-06 08:02:00,18,39
T0828,Le Conte / Tiverton,2025-10-06 08:02:00,2025-10-06 08:02:00,41,30
T0828,Hilgard / Le Conte,2025-10-06 08:03:00,2025-10-06 08:03:00,16,16
T0828,Hilgard / Manning,2025-10-06 08:03:00,2025-10-06 08:06:00,41,20
T0828,Hilgard / Westholme,2025-10-06 08:04:00,2025-10-06 08:10:00,36,22
T0828,Hilgard / Wyton,2025-10-06 08:05:00,2025-10-06 08:11:00,29,39
T0828,Hilgard / Charing Cross,2025-10-06 08:06:00,2025-10-06 08:12:00,20,21
T0828,Sunset / Beverly Glen,2025-10-06 08:07:00,2025-10-06 08:15:00,18,13
T0828,Sunset / Charing Cross,2025-10-06 08:09:00,2025-10-06 08:17:00,21,40
T0828,Sunset / Carolwood,2025-10-06 08:10:00,2025-10-06 08:18:00,19,26
T0828,Sunset / Copley,2025-10-06 08:11:00,2025-10-06 08:19:00,12,21
T0828,Sunset / Whittier,2025-10-06 08:11:00,2025-10-06 08:19:00,34,43
T0828,Sunset / Bedford,2025-10-06 08:12:00,2025-10-06 08:20:00,39,36
T0828,Sunset / Rodeo,2025-10-06 08:13:00,2025-10-06 08:21:00,16,29
T0828,Sunset / Beverly,2025-10-06 08:13:00,2025-10-06 08:21:00,50,18
T0828,Sunset / Rexford,2025-10-06 08:13:00,2025-10-06 08:21:00,46,19
T0828,Sunset / Alpine,2025-10-06 08:14:00,2025-10-06 08:22:00,42,32
T0828,Sunset / Foothill,2025-10-06 08:14:00,2025-10-06 08:22:00,17,29
T0828,Sunset / Maple,2025-10-06 08:15:00,2025-10-06 08:24:00,30,34
T0828,Sunset / Hillcrest,2025-10-06 08:16:00,2025-10-06 08:25:00,0,28
T0829,Le Conte / Broxton,2025-10-06 09:00:00,2025-10-06 09:00:00,39,0
T0829,Le Conte / Westwood,2025-10-06 09:02:00,2025-10-06 09:02:00,13,17
T0829,Le Conte / Tiverton,2025-10-06 09:02:00,2025-10-06 09:02:00,16,31
T0829,Hilgard / Le Conte,2025-10-06 09:03:00,2025-10-06 09:03:00,48,15
T0829,Hilgard / Manning,2025-10-06 09:03:00,2025-10-06 09:03:00,31,24
T0829,Hilgard / Westholme,2025-10-06 09:04:00,2025-10-06 09:04:00,16,34
T0829,Hilgard / Wyton,2025-10-06 09:05:00,2025-10-06 09:06:00,44,15
T0829,Hilgard / Charing Cross,2025-10-06 09:06:00,2025-10-06 09:07:00,11,37
T0829,Sunset / Beverly Glen,2025-10-06 09:07:00,2025-10-06 09:08:00,23,24
